date,season,day_of_week,zone,crew_id,visit_order,prev_tower,tower_id,x,y,weather,precip_mm,wind_kmph,temp_c,load_level,load_category,voltage_v,frequency_hz,device_failure,tree_fall,line_fault,any_issue,risk_device,risk_tree,risk_line,risk_any
2023-03-29,Summer,Wed,West,Crew-C,7,37.0,4,71.732,15.467,Cloudy,0.18,7.08,27.8,0.537,Medium,225.74,49.933,0,0,0,0,0.0114,0.0236,0.0927,0.1242
2023-03-29,Summer,Wed,West,Crew-C,8,4.0,19,70.785,18.808,Cloudy,0.18,7.08,27.8,0.483,Medium,227.4,49.977,0,0,0,0,0.0332,0.0617,0.1193,0.201
2023-03-29,Summer,Wed,West,Crew-C,9,19.0,49,76.193,23.162,Cloudy,0.18,7.08,27.8,0.471,Medium,227.74,49.995,0,0,0,0,0.0416,0.0236,0.0672,0.1271
2023-03-29,Summer,Wed,West,Crew-C,10,49.0,3,78.226,15.116,Cloudy,0.18,7.08,27.8,0.262,Low,230.19,50.046,0,0,0,0,0.0236,0.0405,0.0886,0.1462
2023-03-29,Summer,Wed,West,Crew-C,11,3.0,14,88.963,26.749,Cloudy,0.18,7.08,27.8,0.696,High,225.59,49.927,0,0,0,0,0.0301,0.0696,0.1898,0.2689
2023-03-29,Summer,Wed,West,Crew-C,12,14.0,15,88.204,39.21,Cloudy,0.18,7.08,27.8,0.399,Medium,225.52,49.927,0,0,0,0,0.0201,0.0562,0.1761,0.238
2023-03-30,Summer,Thu,West,Crew-C,1,,14,88.963,26.749,Sunny,0.0,5.69,35.8,0.787,High,223.08,49.941,0,0,0,0,0.0885,0.0675,0.1815,0.3043
2023-03-30,Summer,Thu,West,Crew-C,2,14.0,15,88.204,39.21,Sunny,0.0,5.69,35.8,0.73,High,222.23,49.87,0,0,0,0,0.0602,0.0545,0.1682,0.2609
2023-03-30,Summer,Thu,West,Crew-C,3,15.0,2,69.127,25.743,Sunny,0.0,5.69,35.8,0.952,High,225.08,49.84,0,0,1,1,0.1626,0.1034,0.0779,0.3077
2023-03-30,Summer,Thu,West,Crew-C,4,2.0,19,70.785,18.808,Sunny,0.0,5.69,35.8,0.937,High,222.55,49.834,0,0,0,0,0.0969,0.0598,0.1136,0.2474
2023-03-30,Summer,Thu,West,Crew-C,5,19.0,3,78.226,15.116,Sunny,0.0,5.69,35.8,0.828,High,224.88,49.916,0,0,0,0,0.0704,0.0393,0.0843,0.1821
2023-03-30,Summer,Thu,West,Crew-C,6,3.0,37,64.091,10.436,Sunny,0.0,5.69,35.8,0.61,Medium,225.12,49.992,0,0,0,0,0.0602,0.0578,0.0714,0.1778
2023-03-30,Summer,Thu,West,Crew-C,7,37.0,11,61.544,18.359,Sunny,0.0,5.69,35.8,0.53,Medium,223.29,49.912,0,0,0,0,0.022,0.1039,0.0864,0.1993
2023-03-30,Summer,Thu,East,Crew-B,1,,38,83.894,63.78,Stormy,69.43,51.48,24.5,0.366,Medium,220.82,49.838,0,1,1,1,0.04,0.65,0.6137,0.8702
2023-03-30,Summer,Thu,East,Crew-B,2,38.0,29,84.656,71.187,Stormy,69.43,51.48,24.5,0.941,High,214.7,49.796,0,1,0,1,0.1876,0.65,0.6189,0.8916
2023-03-30,Summer,Thu,East,Crew-B,3,29.0,45,80.059,77.881,Stormy,69.43,51.48,24.5,0.721,High,210.33,49.85,0,1,1,1,0.0386,0.65,0.5288,0.8414
2023-03-30,Summer,Thu,East,Crew-B,4,45.0,43,76.113,67.605,Stormy,69.43,51.48,24.5,0.548,Medium,213.7,49.872,0,0,1,1,0.0239,0.65,0.5094,0.8324
2023-03-30,Summer,Thu,East,Crew-B,5,43.0,30,71.34,71.153,Stormy,69.43,51.48,24.5,1.0,High,215.01,49.805,0,1,0,1,0.0792,0.65,0.5431,0.8527
2023-03-30,Summer,Thu,East,Crew-B,6,30.0,16,69.242,66.276,Stormy,69.43,51.48,24.5,0.709,High,217.0,49.879,0,1,0,1,0.1119,0.65,0.614,0.88
2023-03-30,Summer,Thu,East,Crew-B,7,16.0,7,63.588,71.397,Stormy,69.43,51.48,24.5,0.688,High,226.33,49.874,0,0,0,0,0.0287,0.65,0.4487,0.8126
2023-03-30,Summer,Thu,East,Crew-B,8,7.0,42,63.146,72.122,Stormy,69.43,51.48,24.5,0.741,High,223.99,49.986,0,0,0,0,0.1125,0.6328,0.4021,0.8051
2023-03-30,Summer,Thu,East,Crew-B,9,42.0,31,68.571,76.058,Stormy,69.43,51.48,24.5,0.335,Low,214.9,49.918,0,1,0,1,0.018,0.65,0.6424,0.8771
2023-03-30,Summer,Thu,East,Crew-B,10,31.0,22,65.199,54.693,Stormy,69.43,51.48,24.5,0.315,Low,220.9,49.897,0,0,1,1,0.0308,0.65,0.2691,0.7521
2023-03-30,Summer,Thu,East,Crew-B,11,22.0,17,68.423,50.729,Stormy,69.43,51.48,24.5,0.305,Low,210.63,49.856,0,1,1,1,0.0173,0.65,0.4623,0.8151
2023-03-30,Summer,Thu,East,Crew-B,12,17.0,26,81.949,53.831,Stormy,69.43,51.48,24.5,0.392,Medium,224.5,49.895,0,1,0,1,0.0986,0.65,0.6029,0.8747
2023-03-31,Summer,Fri,South,Crew-C,1,,12,39.503,21.965,Sunny,0.0,7.24,31.3,0.834,High,224.56,49.918,0,0,0,0,0.0456,0.0717,0.1697,0.2644
2023-03-31,Summer,Fri,South,Crew-C,2,12.0,40,36.827,13.862,Sunny,0.0,7.24,31.3,0.818,High,224.25,49.926,0,0,0,0,0.1011,0.1505,0.059,0.2815
2023-03-31,Summer,Fri,South,Crew-C,3,40.0,9,26.18,34.223,Sunny,0.0,7.24,31.3,0.73,High,223.27,49.807,1,0,0,1,0.155,0.0517,0.0693,0.2542
2023-03-31,Summer,Fri,South,Crew-C,4,9.0,6,28.179,37.789,Sunny,0.0,7.24,31.3,1.0,High,220.6,49.827,0,1,0,1,0.0914,0.1443,0.058,0.2676
2023-03-31,Summer,Fri,South,Crew-C,5,6.0,35,34.387,39.992,Sunny,0.0,7.24,31.3,0.845,High,223.11,49.897,0,0,0,0,0.0732,0.0455,0.0888,0.1939
2023-03-31,Summer,Fri,South,Crew-C,6,35.0,1,21.236,38.521,Sunny,0.0,7.24,31.3,0.358,Medium,228.05,49.991,0,0,0,0,0.0296,0.1741,0.0916,0.272
2023-03-31,Summer,Fri,South,Crew-C,7,1.0,36,13.407,30.147,Sunny,0.0,7.24,31.3,0.105,Low,228.08,50.045,0,0,0,0,0.0124,0.1475,0.0657,0.2133
2023-03-31,Summer,Fri,East,Crew-B,1,,30,71.34,71.153,Sunny,0.0,9.19,29.0,0.952,High,216.16,49.786,0,0,1,1,0.0895,0.0946,0.1073,0.2641
2023-03-31,Summer,Fri,East,Crew-B,2,30.0,16,69.242,66.276,Sunny,0.0,9.19,29.0,0.742,High,224.55,49.905,0,0,0,0,0.1259,0.0856,0.1385,0.3115
2023-03-31,Summer,Fri,East,Crew-B,3,16.0,43,76.113,67.605,Sunny,0.0,9.19,29.0,0.664,High,223.39,49.975,0,0,0,0,0.0273,0.0838,0.095,0.1935
2023-03-31,Summer,Fri,East,Crew-B,4,43.0,31,68.571,76.058,Sunny,0.0,9.19,29.0,0.766,High,224.0,49.941,0,0,0,0,0.0491,0.1116,0.1537,0.285
2023-03-31,Summer,Fri,East,Crew-B,5,31.0,42,63.146,72.122,Sunny,0.0,9.19,29.0,0.602,Medium,210.27,49.906,0,0,1,1,0.0557,0.0593,0.0636,0.1683
2023-03-31,Summer,Fri,East,Crew-B,6,42.0,22,65.199,54.693,Sunny,0.0,9.19,29.0,0.451,Medium,226.97,49.957,0,0,0,0,0.0351,0.1848,0.0359,0.2416
2023-03-31,Summer,Fri,East,Crew-B,7,22.0,17,68.423,50.729,Sunny,0.0,9.19,29.0,0.217,Low,223.31,49.889,0,1,0,1,0.0198,0.0854,0.08,0.1752
2023-03-31,Summer,Fri,East,Crew-B,8,17.0,26,81.949,53.831,Sunny,0.0,9.19,29.0,0.254,Low,221.42,49.846,0,0,1,1,0.1111,0.0786,0.1331,0.29
2023-04-01,Summer,Sat,West,Crew-B,1,,39,70.37,36.904,Cloudy,0.36,5.91,28.3,0.407,Medium,223.85,49.839,1,0,1,1,0.0275,0.0695,0.0737,0.1617
2023-04-01,Summer,Sat,West,Crew-B,2,39.0,2,69.127,25.743,Cloudy,0.36,5.91,28.3,1.0,High,223.89,49.831,0,0,0,0,0.134,0.1048,0.0785,0.2856
2023-04-01,Summer,Sat,West,Crew-B,3,2.0,46,62.619,25.183,Cloudy,0.36,5.91,28.3,0.862,High,221.77,49.933,0,0,0,0,0.0466,0.0465,0.2133,0.2848
2023-04-01,Summer,Sat,West,Crew-B,4,46.0,11,61.544,18.359,Cloudy,0.36,5.91,28.3,0.814,High,223.58,49.884,0,0,0,0,0.0422,0.1053,0.0871,0.2177
2023-04-01,Summer,Sat,West,Crew-B,5,11.0,19,70.785,18.808,Cloudy,0.36,5.91,28.3,0.614,Medium,225.97,49.852,1,0,0,1,0.0336,0.0606,0.1145,0.1961
2023-04-01,Summer,Sat,West,Crew-B,6,19.0,4,71.732,15.467,Cloudy,0.36,5.91,28.3,0.688,High,226.22,49.956,0,0,0,0,0.0115,0.0232,0.0889,0.1202
2023-04-01,Summer,Sat,West,Crew-B,7,4.0,14,88.963,26.749,Cloudy,0.36,5.91,28.3,0.86,High,223.43,49.891,0,0,0,0,0.0718,0.0685,0.1827,0.2933
2023-04-01,Summer,Sat,West,Crew-B,8,14.0,15,88.204,39.21,Cloudy,0.36,5.91,28.3,1.0,High,219.48,49.832,0,1,0,1,0.0486,0.0552,0.1694,0.2534
2023-04-01,Summer,Sat,North,Crew-A,1,,10,18.082,67.324,Sunny,0.0,3.77,31.5,1.0,High,223.55,49.863,0,0,0,0,0.0612,0.0974,0.0362,0.1833
2023-04-01,Summer,Sat,North,Crew-A,2,10.0,20,10.829,77.366,Sunny,0.0,3.77,31.5,0.496,Medium,223.78,49.937,0,0,0,0,0.0374,0.0563,0.0325,0.1211
2023-04-01,Summer,Sat,North,Crew-A,3,20.0,5,25.625,88.835,Sunny,0.0,3.77,31.5,0.826,High,220.86,49.863,1,0,0,1,0.041,0.0331,0.1072,0.1721
2023-04-01,Summer,Sat,North,Crew-A,4,5.0,50,33.821,78.602,Sunny,0.0,3.77,31.5,0.97,High,221.7,49.959,0,0,0,0,0.1373,0.0727,0.1147,0.2917
2023-04-01,Summer,Sat,North,Crew-A,5,50.0,32,30.908,71.526,Sunny,0.0,3.77,31.5,1.0,High,213.86,49.813,0,0,1,1,0.0953,0.0369,0.1728,0.2792
2023-04-01,Summer,Sat,North,Crew-A,6,32.0,27,37.161,62.739,Sunny,0.0,3.77,31.5,0.915,High,221.74,49.904,0,0,0,0,0.0363,0.022,0.1251,0.1755
2023-04-02,Summer,Sun,South,Crew-C,1,,41,21.114,24.536,Sunny,0.0,2.18,36.6,0.957,High,223.16,49.873,0,0,0,0,0.1059,0.0881,0.0755,0.2462
2023-04-02,Summer,Sun,South,Crew-C,2,41.0,47,24.147,22.355,Sunny,0.0,2.18,36.6,0.761,High,222.61,49.874,0,0,0,0,0.0515,0.0867,0.1081,0.2274
2023-04-02,Summer,Sun,South,Crew-C,3,47.0,48,16.049,14.91,Sunny,0.0,2.18,36.6,0.97,High,222.61,49.844,0,0,0,0,0.0632,0.0926,0.182,0.3047
2023-04-02,Summer,Sun,South,Crew-C,4,48.0,36,13.407,30.147,Sunny,0.0,2.18,36.6,0.957,High,223.47,49.908,0,0,0,0,0.0349,0.1352,0.0543,0.2107
2023-04-02,Summer,Sun,South,Crew-C,5,36.0,25,19.569,35.346,Sunny,0.0,2.18,36.6,0.541,Medium,225.9,49.939,0,0,0,0,0.1333,0.0821,0.1447,0.3195
2023-04-02,Summer,Sun,South,Crew-C,6,25.0,1,21.236,38.521,Sunny,0.0,2.18,36.6,0.65,Medium,224.59,49.861,0,0,0,0,0.0346,0.16,0.0761,0.2508
2023-04-02,Summer,Sun,South,Crew-C,7,1.0,9,26.18,34.223,Sunny,0.0,2.18,36.6,0.47,Medium,221.54,49.78,0,1,0,1,0.0805,0.047,0.0573,0.174
2023-04-02,Summer,Sun,South,Crew-C,8,9.0,6,28.179,37.789,Sunny,0.0,2.18,36.6,0.509,Medium,226.4,49.932,0,0,0,0,0.0458,0.1322,0.0479,0.2116
2023-04-02,Summer,Sun,South,Crew-C,9,6.0,35,34.387,39.992,Sunny,0.0,2.18,36.6,0.329,Low,226.28,49.981,0,0,0,0,0.0363,0.0413,0.0737,0.1442
2023-04-02,Summer,Sun,South,Crew-C,10,35.0,40,36.827,13.862,Sunny,0.0,2.18,36.6,0.344,Low,228.86,49.932,0,0,0,0,0.051,0.138,0.0487,0.2218
2023-04-03,Summer,Mon,South,Crew-B,1,,1,21.236,38.521,Cloudy,1.56,9.23,28.8,0.742,High,224.78,49.888,0,0,0,0,0.0651,0.1865,0.0985,0.3143
2023-04-03,Summer,Mon,South,Crew-B,2,1.0,25,19.569,35.346,Cloudy,1.56,9.23,28.8,0.862,High,223.54,49.876,0,0,0,0,0.2299,0.0971,0.1832,0.4321
2023-04-03,Summer,Mon,South,Crew-B,3,25.0,9,26.18,34.223,Cloudy,1.56,9.23,28.8,1.0,High,221.8,49.896,0,0,0,0,0.1453,0.056,0.0746,0.2534
2023-04-03,Summer,Mon,South,Crew-B,4,9.0,6,28.179,37.789,Cloudy,1.56,9.23,28.8,0.744,High,224.99,49.949,0,0,0,0,0.0853,0.1549,0.0625,0.2753
2023-04-03,Summer,Mon,South,Crew-B,5,6.0,35,34.387,39.992,Cloudy,1.56,9.23,28.8,0.464,Medium,227.37,49.947,0,0,0,0,0.0289,0.0493,0.0954,0.1648
2023-04-03,Summer,Mon,South,Crew-B,6,35.0,8,28.133,26.195,Cloudy,1.56,9.23,28.8,0.422,Medium,226.27,49.915,0,0,0,0,0.0222,0.0798,0.1598,0.244
2023-04-03,Summer,Mon,South,Crew-B,7,8.0,23,24.748,24.204,Cloudy,1.56,9.23,28.8,0.576,Medium,222.76,49.935,0,0,0,0,0.036,0.1227,0.155,0.2853
2023-04-03,Summer,Mon,South,Crew-B,8,23.0,47,24.147,22.355,Cloudy,1.56,9.23,28.8,0.272,Low,226.72,49.975,0,0,0,0,0.0171,0.1025,0.1385,0.24
2023-04-03,Summer,Mon,South,Crew-B,9,47.0,41,21.114,24.536,Cloudy,1.56,9.23,28.8,0.424,Medium,206.73,49.87,0,1,1,1,0.0366,0.1042,0.0977,0.2213
2023-04-03,Summer,Mon,South,Crew-B,10,41.0,36,13.407,30.147,Cloudy,1.56,9.23,28.8,0.515,Medium,228.23,49.966,0,0,0,0,0.0115,0.1584,0.0707,0.2269
2023-04-03,Summer,Mon,South,Crew-B,11,36.0,48,16.049,14.91,Cloudy,1.56,9.23,28.8,0.32,Low,226.96,49.946,0,0,0,0,0.0212,0.1094,0.2278,0.3269
2023-04-03,Summer,Mon,South,Crew-B,12,48.0,40,36.827,13.862,Cloudy,1.56,9.23,28.8,0.393,Medium,221.48,49.902,0,0,1,1,0.0407,0.1615,0.0636,0.2468
2023-04-03,Summer,Mon,South,Crew-B,13,40.0,12,39.503,21.965,Cloudy,1.56,9.23,28.8,0.491,Medium,214.12,49.915,0,1,0,1,0.0177,0.0775,0.1812,0.2581
2023-04-04,Summer,Tue,West,Crew-A,1,,11,61.544,18.359,Sunny,0.0,9.46,34.0,0.08,Low,228.91,49.963,0,0,0,0,0.0208,0.1111,0.0991,0.2159
2023-04-04,Summer,Tue,West,Crew-A,2,11.0,46,62.619,25.183,Sunny,0.0,9.46,34.0,0.632,Medium,219.69,49.843,0,0,1,1,0.023,0.0492,0.2381,0.2923
2023-04-04,Summer,Tue,West,Crew-A,3,46.0,2,69.127,25.743,Sunny,0.0,9.46,34.0,0.588,Medium,223.2,49.896,0,1,0,1,0.0695,0.1106,0.0894,0.2464
2023-04-04,Summer,Tue,West,Crew-A,4,2.0,21,72.341,30.985,Sunny,0.0,9.46,34.0,0.788,High,223.78,49.931,0,0,0,0,0.0399,0.064,0.1042,0.195
2023-04-04,Summer,Tue,West,Crew-A,5,21.0,39,70.37,36.904,Sunny,0.0,9.46,34.0,0.829,High,219.58,49.852,0,1,0,1,0.0761,0.0735,0.0841,0.216
2023-04-04,Summer,Tue,West,Crew-A,6,39.0,49,76.193,23.162,Sunny,0.0,9.46,34.0,0.947,High,223.78,49.871,0,0,0,0,0.1136,0.0246,0.0735,0.1989
2023-04-04,Summer,Tue,West,Crew-A,7,49.0,19,70.785,18.808,Sunny,0.0,9.46,34.0,0.797,High,223.22,49.911,0,0,0,0,0.0921,0.0642,0.1297,0.2606
2023-04-04,Summer,Tue,West,Crew-A,8,19.0,4,71.732,15.467,Sunny,0.0,9.46,34.0,0.716,High,223.1,49.957,0,0,0,0,0.0329,0.0246,0.1011,0.152
2023-04-04,Summer,Tue,West,Crew-A,9,4.0,3,78.226,15.116,Sunny,0.0,9.46,34.0,0.359,Medium,226.94,49.991,0,0,0,0,0.0283,0.0422,0.0967,0.1592
2023-04-04,Summer,Tue,West,Crew-A,10,3.0,37,64.091,10.436,Sunny,0.0,9.46,34.0,0.352,Medium,224.33,49.969,0,0,0,0,0.0571,0.062,0.0821,0.1882
2023-04-04,Summer,Tue,West,Crew-A,11,37.0,14,88.963,26.749,Sunny,0.0,9.46,34.0,0.263,Low,227.44,49.939,0,0,0,0,0.036,0.0724,0.205,0.2891
2023-04-04,Summer,Tue,West,Crew-A,12,14.0,15,88.204,39.21,Sunny,0.0,9.46,34.0,0.584,Medium,224.94,49.941,0,0,0,0,0.024,0.0585,0.1904,0.256
2023-04-04,Summer,Tue,South,Crew-B,1,,12,39.503,21.965,Sunny,0.0,6.29,28.2,0.774,High,222.92,49.904,0,0,0,0,0.0418,0.0705,0.1644,0.2557
2023-04-04,Summer,Tue,South,Crew-B,2,12.0,40,36.827,13.862,Sunny,0.0,6.29,28.2,0.89,High,224.95,49.864,0,0,0,0,0.0931,0.148,0.0569,0.2713
2023-04-04,Summer,Tue,South,Crew-B,3,40.0,8,28.133,26.195,Sunny,0.0,6.29,28.2,0.682,High,222.03,49.91,0,0,0,0,0.0219,0.0725,0.1446,0.224
2023-04-04,Summer,Tue,South,Crew-B,4,8.0,47,24.147,22.355,Sunny,0.0,6.29,28.2,0.546,Medium,215.28,49.841,0,0,1,1,0.0169,0.0934,0.125,0.2201
2023-04-04,Summer,Tue,South,Crew-B,5,47.0,41,21.114,24.536,Sunny,0.0,6.29,28.2,0.418,Medium,228.9,49.996,0,0,0,0,0.036,0.095,0.0878,0.2042
2023-04-04,Summer,Tue,South,Crew-B,6,41.0,36,13.407,30.147,Sunny,0.0,6.29,28.2,0.884,High,222.81,49.867,0,0,0,0,0.0273,0.1451,0.0634,0.2212
2023-04-04,Summer,Tue,South,Crew-B,7,36.0,25,19.569,35.346,Sunny,0.0,6.29,28.2,0.485,Medium,225.94,49.907,0,0,0,0,0.1067,0.0885,0.1662,0.3211
2023-04-04,Summer,Tue,South,Crew-B,8,25.0,1,21.236,38.521,Sunny,0.0,6.29,28.2,0.037,Low,230.75,50.01,0,0,0,0,0.0271,0.1714,0.0885,0.2652
2023-04-04,Summer,Tue,South,Crew-B,9,1.0,6,28.179,37.789,Sunny,0.0,6.29,28.2,0.432,Medium,225.96,49.976,0,0,0,0,0.036,0.1419,0.056,0.2191
2023-04-04,Summer,Tue,South,Crew-B,10,6.0,48,16.049,14.91,Sunny,0.0,6.29,28.2,0.206,Low,226.43,49.996,0,0,0,0,0.0209,0.0998,0.2078,0.3017
2023-04-05,Summer,Wed,North,Crew-B,1,,10,18.082,67.324,Stormy,31.91,67.07,24.1,0.812,High,207.0,49.827,0,1,1,1,0.0496,0.6084,0.4629,0.8001
2023-04-05,Summer,Wed,North,Crew-B,2,10.0,32,30.908,71.526,Stormy,31.91,67.07,24.1,0.775,High,211.75,49.849,0,0,1,1,0.0777,0.3557,0.75,0.8514
2023-04-05,Summer,Wed,North,Crew-B,3,32.0,34,33.328,74.411,Stormy,31.91,67.07,24.1,0.843,High,223.5,49.921,0,0,0,0,0.0381,0.4357,0.75,0.8643
2023-04-05,Summer,Wed,North,Crew-B,4,34.0,50,33.821,78.602,Stormy,31.91,67.07,24.1,0.643,Medium,203.1,49.805,0,1,1,1,0.0492,0.5302,0.7481,0.8875
2023-04-05,Summer,Wed,North,Crew-B,5,50.0,33,39.586,80.945,Stormy,31.91,67.07,24.1,0.835,High,205.22,49.873,0,1,1,1,0.0731,0.525,0.75,0.8899
2023-04-05,Summer,Wed,North,Crew-B,6,33.0,28,39.227,89.878,Stormy,31.91,67.07,24.1,0.881,High,221.34,49.816,0,1,0,1,0.0597,0.409,0.607,0.7816
2023-04-05,Summer,Wed,North,Crew-B,7,28.0,5,25.625,88.835,Stormy,31.91,67.07,24.1,0.706,High,212.11,49.798,0,0,1,1,0.033,0.3299,0.7335,0.8273
2023-04-05,Summer,Wed,North,Crew-B,8,5.0,13,15.231,80.728,Stormy,31.91,67.07,24.1,0.494,Medium,223.48,49.82,0,0,1,1,0.0248,0.5476,0.75,0.8897
2023-04-05,Summer,Wed,North,Crew-B,9,13.0,44,35.525,62.637,Stormy,31.91,67.07,24.1,0.572,Medium,219.87,49.836,0,0,1,1,0.0416,0.3527,0.6517,0.7839
2023-04-06,Summer,Thu,North,Crew-B,1,,18,24.558,71.181,Sunny,0.0,9.45,28.7,1.0,High,223.58,49.861,0,0,0,0,0.0457,0.0411,0.1521,0.2241
2023-04-06,Summer,Thu,North,Crew-B,2,18.0,32,30.908,71.526,Sunny,0.0,9.45,28.7,1.0,High,220.14,49.849,0,0,0,0,0.0883,0.0412,0.2077,0.3074
2023-04-06,Summer,Thu,North,Crew-B,3,32.0,34,33.328,74.411,Sunny,0.0,9.45,28.7,0.708,High,223.06,49.887,0,0,0,0,0.0436,0.0566,0.1521,0.2349
2023-04-06,Summer,Thu,North,Crew-B,4,34.0,44,35.525,62.637,Sunny,0.0,9.45,28.7,0.62,Medium,225.48,49.926,0,0,0,0,0.0475,0.0407,0.093,0.1712
2023-04-06,Summer,Thu,North,Crew-B,5,44.0,10,18.082,67.324,Sunny,0.0,9.45,28.7,0.307,Low,227.39,49.934,0,0,0,0,0.0238,0.1078,0.0451,0.1683
2023-04-06,Summer,Thu,North,Crew-B,6,10.0,13,15.231,80.728,Sunny,0.0,9.45,28.7,0.398,Medium,225.54,49.894,0,0,0,0,0.0284,0.0861,0.3153,0.392
2023-04-06,Summer,Thu,North,Crew-B,7,13.0,5,25.625,88.835,Sunny,0.0,9.45,28.7,0.293,Low,226.92,49.954,0,0,0,0,0.0157,0.0369,0.131,0.1762
2023-04-06,Summer,Thu,North,Crew-B,8,5.0,24,38.328,86.016,Sunny,0.0,9.45,28.7,0.565,Medium,223.68,49.915,0,0,0,0,0.028,0.0339,0.0934,0.1487
2023-04-06,Summer,Thu,South,Crew-C,1,,6,28.179,37.789,Sunny,0.0,2.13,31.8,0.476,Medium,226.06,49.971,0,0,0,0,0.0399,0.1321,0.0478,0.2065
2023-04-06,Summer,Thu,South,Crew-C,2,6.0,9,26.18,34.223,Sunny,0.0,2.13,31.8,0.649,Medium,224.49,49.878,0,0,0,0,0.0704,0.0469,0.0572,0.1647
2023-04-06,Summer,Thu,South,Crew-C,3,9.0,1,21.236,38.521,Sunny,0.0,2.13,31.8,0.635,Medium,226.79,49.918,0,0,0,0,0.0301,0.1599,0.076,0.2471
2023-04-06,Summer,Thu,South,Crew-C,4,1.0,25,19.569,35.346,Sunny,0.0,2.13,31.8,0.646,Medium,220.08,49.828,0,1,0,1,0.1174,0.082,0.1444,0.3068
2023-04-06,Summer,Thu,South,Crew-C,5,25.0,36,13.407,30.147,Sunny,0.0,2.13,31.8,0.968,High,223.71,49.891,0,0,0,0,0.0303,0.1351,0.0542,0.2068
2023-04-06,Summer,Thu,South,Crew-C,6,36.0,41,21.114,24.536,Sunny,0.0,2.13,31.8,0.851,High,223.84,49.864,0,0,0,0,0.0929,0.0881,0.0753,0.2351
2023-04-06,Summer,Thu,South,Crew-C,7,41.0,47,24.147,22.355,Sunny,0.0,2.13,31.8,0.489,Medium,225.95,49.935,0,0,0,0,0.0187,0.0866,0.1079,0.2004
2023-04-06,Summer,Thu,South,Crew-C,8,47.0,8,28.133,26.195,Sunny,0.0,2.13,31.8,0.774,High,222.03,49.9,0,0,0,0,0.0577,0.0671,0.1252,0.231
2023-04-06,Summer,Thu,South,Crew-C,9,8.0,40,36.827,13.862,Sunny,0.0,2.13,31.8,0.617,Medium,225.26,49.965,0,0,0,0,0.0444,0.1379,0.0486,0.2162
2023-04-06,Summer,Thu,South,Crew-C,10,40.0,48,16.049,14.91,Sunny,0.0,2.13,31.8,0.221,Low,226.41,49.995,0,0,0,0,0.0232,0.0925,0.1817,0.2747
2023-04-06,Summer,Thu,South,Crew-C,11,48.0,35,34.387,39.992,Sunny,0.0,2.13,31.8,0.375,Medium,228.05,49.943,0,0,0,0,0.0316,0.0412,0.0736,0.1398
2023-04-07,Summer,Fri,South,Crew-B,1,,40,36.827,13.862,Sunny,0.0,9.46,35.6,0.776,High,224.18,49.914,0,0,0,0,0.1137,0.1562,0.0641,0.3001
2023-04-07,Summer,Fri,South,Crew-B,2,40.0,12,39.503,21.965,Sunny,0.0,9.46,35.6,0.621,Medium,219.21,49.777,0,0,1,1,0.0217,0.0747,0.1825,0.26
2023-04-07,Summer,Fri,South,Crew-B,3,12.0,23,24.748,24.204,Sunny,0.0,9.46,35.6,0.675,High,222.63,49.957,0,0,0,0,0.0438,0.1185,0.1561,0.2888
2023-04-07,Summer,Fri,South,Crew-B,4,23.0,47,24.147,22.355,Sunny,0.0,9.46,35.6,0.753,High,224.18,49.885,0,0,0,0,0.0501,0.0989,0.1395,0.2635
2023-04-07,Summer,Fri,South,Crew-B,5,47.0,41,21.114,24.536,Sunny,0.0,9.46,35.6,0.534,Medium,227.28,49.962,0,0,0,0,0.0446,0.1006,0.0985,0.2253
2023-04-07,Summer,Fri,South,Crew-B,6,41.0,36,13.407,30.147,Sunny,0.0,9.46,35.6,0.33,Low,230.35,49.948,0,0,0,0,0.0141,0.1532,0.0713,0.2246
2023-04-07,Summer,Fri,South,Crew-B,7,36.0,25,19.569,35.346,Sunny,0.0,9.46,35.6,0.061,Low,224.43,49.883,0,0,1,1,0.1299,0.0937,0.1845,0.3569
2023-04-07,Summer,Fri,South,Crew-B,8,25.0,1,21.236,38.521,Sunny,0.0,9.46,35.6,0.177,Low,223.01,49.882,0,1,0,1,0.0336,0.1806,0.0993,0.2867
2023-04-07,Summer,Fri,South,Crew-B,9,1.0,6,28.179,37.789,Sunny,0.0,9.46,35.6,0.334,Low,228.48,49.933,0,0,0,0,0.0445,0.1498,0.063,0.2389
2023-04-07,Summer,Fri,South,Crew-B,10,6.0,35,34.387,39.992,Sunny,0.0,9.46,35.6,0.421,Medium,223.72,49.986,0,0,0,0,0.0353,0.0474,0.0962,0.1695
2023-04-07,Summer,Fri,South,Crew-B,11,35.0,48,16.049,14.91,Sunny,0.0,9.46,35.6,0.254,Low,219.8,49.841,0,0,1,1,0.0259,0.1056,0.2294,0.3287
2023-04-08,Summer,Sat,West,Crew-C,1,,49,76.193,23.162,Sunny,0.0,3.57,34.7,0.702,High,225.59,49.892,0,0,0,0,0.1159,0.0219,0.0589,0.1862
2023-04-08,Summer,Sat,West,Crew-C,2,49.0,2,69.127,25.743,Sunny,0.0,3.57,34.7,0.606,Medium,224.64,49.995,0,0,0,0,0.0709,0.0996,0.072,0.2236
2023-04-08,Summer,Sat,West,Crew-C,3,2.0,46,62.619,25.183,Sunny,0.0,3.57,34.7,0.9,High,218.27,49.841,0,0,1,1,0.0559,0.044,0.198,0.2762
